261419,5
261413,5
261397,10
263539,5
261367,5
261319,5
261317,10
261294,10
261289,5
262208,5
262257,5
262068,10
262065,5
262062,5
378264,5
262052,5
369828,10
262033,5
278892,5
306536,10
306741,10
306816,10
306821,5
306833,10
306950,5
306959,10
306993,5
307009,5
307115,40
307120,5
305484,5
305518,5
305543,20
305549,5
305841,5
305973,20
305982,10
305999,10
306079,5
306109,10
306116,5
306120,20
349486,5
376580,5
306243,5
380936,10
309518,20
309521,5
306453,10
306461,10
306539,5
307728,5
305409,5
305415,10
305533,10
305582,5
305615,20
305642,20
379378,10
305654,10
305657,10
305713,10
305749,5
305754,5
305804,5
305840,20
305866,10
305881,10
305925,10
305941,5
306057,5
306199,5
306320,5
306420,20
306526,20
306636,10
373458,10
328788,5
381472,10
306810,20
307487,5
307771,5
307773,20
307775,10
307797,5
307848,10
308029,5
308032,10
308049,5
306432,15
306463,5
306478,20
306506,5
307831,5
307989,5
308033,5
308077,5
308320,5
308329,5
379640,10
308420,5
305488,20
308530,5
308534,5
308545,5
308663,5
308716,5
308821,10
308163,20
305828,5
305861,5
377050,5
306181,5
306262,10
306637,5
306834,20
306955,10
307044,5
323597,5
307114,10
307119,10
307140,10
307177,10
307368,5
308836,5
306826,10
306872,5
306897,5
379653,20
306929,5
333550,5
306986,10
307006,5
307484,10
308476,10
306800,10
362787,10
307575,5
307611,5
327311,5
327304,10
305597,5
305636,10
305981,20
306010,5
306096,10
306153,5
306321,5
306375,5
308286,5
308292,5
308375,5
359080,10
308520,5
308564,5
308590,5
308687,5
308708,5
307661,10
307906,5
307952,5
379044,5
375232,5
308109,5
308114,20
308199,10
308210,5
308299,5
308309,20
308316,5
308427,5
308713,20
305680,10
333340,10
305728,20
306050,5
306062,10
306298,5
306331,5
306951,5
307096,5
307184,20
307378,20
307516,5
307524,5
350446,10
372118,10
308038,5
308118,5
308138,10
306499,5
350109,5
370068,5
306602,5
308866,20
309053,5
327278,5
327277,5
330834,5
330833,5
330831,10
330822,30
341615,10
341661,5
341701,5
341714,10
341716,5
341838,5
341827,10
341812,10
341773,10
341769,5
341755,5
341749,5
354848,5
341660,5
341620,5
341575,5
341543,5
341488,5
341439,10
341435,10
341412,10
341405,5
341398,5
341383,10
341381,5
341271,5
341171,5
341165,5
341128,10
341121,5
341117,10
341089,5
340960,5
340813,5
340798,5
340796,10
340794,5
340790,5
340729,5
340802,5
340885,10
340891,5
340984,5
341300,5
341511,5
341513,5
334168,10
358973,5
126426,5
126739,20
126913,5
127035,5
128826,10
128827,10
288435,10
343492,5
130510,5
330515,5
131240,5
131274,5
131306,5
131336,15
251785,5
131459,5
131502,5
274221,20
134502,5
134626,10
135039,10
135224,10
334786,5
280051,5
239454,5
136124,5
274885,5
238790,5
136332,2
136478,10
136526,5
369086,5
136637,5
136681,5
136705,5
136740,5
377959,5
136780,5
280122,5
136821,5
136873,5
136917,5
137417,20
138012,20
138014,20
138229,20
138277,10
376636,10
361346,5
334772,1
31048,5
31605,5
31606,5
139984,20
252065,20
141955,10
281822,20
256249,5
141990,5
275836,5
366768,10
142015,20
142034,10
142076,10
374025,10
142128,5
360302,5
326911,10
142169,10
241581,5
276835,10
274675,10
142616,5
142629,5
262582,20
289414,5
326509,5
265846,5
142712,20
142738,5
264022,5
142769,10
238781,10
374043,5
256253,5
143028,5
323532,5
324904,10
143123,20
143142,5
143149,20
143150,5
345033,5
241447,10
241448,10
143249,15
143280,10
143308,5
326124,5
360301,5
374182,5
143374,10
359262,20
143477,5
143488,10
266200,10
238730,5
369346,5
261214,5
143589,10
349208,5
264807,5
143668,5
143669,20
143672,20
377093,5
143756,10
143762,10
143765,5
143772,10
143791,10
345141,5
274197,10
143841,5
143854,5
325902,5
278463,5
143950,10
347799,5
363151,10
374185,5
252383,5
144087,10
350787,5
144103,5
193468,5
144242,5
326130,10
362991,5
325525,20
144325,20
144338,5
144361,10
144364,5
144370,20
379472,20
144414,5
241442,5
256128,5
288376,20
144431,5
372247,40
279448,5
144657,5
144661,5
144683,10
264837,5
144686,5
144777,10
284535,20
144789,10
144804,5
144949,10
285016,5
276283,20
173831,10
378502,20
361349,10
326148,10
178018,5
178137,10
178269,40
173403,10
173416,20
378232,10
173467,5
173479,20
175467,5
279114,5
325653,10
348169,20
377261,10
175713,10
175734,10
175737,10
175743,5
175745,10
175752,10
176364,10
184556,5
174112,5
174120,10
174153,5
174163,10
374330,20
278709,10
174442,5
377296,10
174620,10
174774,5
174794,5
174858,10
174923,5
370409,10
177140,5
329148,5
375664,10
177166,10
265040,20
331694,10
280111,5
177332,10
177353,10
246471,10
331696,5
177604,20
177631,5
177640,10
177675,40
177743,10
176276,5
288560,5
333615,5
327883,5
370199,10
176771,20
350481,5
374623,5
176834,5
344162,5
177645,5
177669,10
281057,10
348168,10
177726,5
372226,10
376524,10
173277,5
362968,5
173909,5
251129,10
380453,5
251198,10
251275,40
251291,10
250216,5
249431,10
249454,10
249410,5
249416,20
249544,20
376864,5
250930,3
378593,10
250361,10
250474,20
250492,5
327229,5
250774,20
372616,10
250828,5
250529,20
250585,10
249167,10
249279,20
377264,10
359218,30
249318,5
249363,5
249373,5
362993,5
252488,5
249558,5
249782,5
265159,5
250718,20
250721,10
250736,10
250803,5
250807,20
250864,10
284730,5
249923,10
370704,5
250012,5
250022,10
250113,5
250128,10
250130,5
250145,10
330326,15
255650,5
255625,5
264343,5
277160,20
279681,5
304479,5
291248,5
291177,10
291115,5
291054,10
291038,5
290239,5
289836,5
349906,5
371660,4
350234,10
291163,5
291254,5
291292,10
291302,5
291338,10
291340,10
291385,5
377428,5
291557,5
381530,20
291475,5
373060,10
379535,10
291200,10
291175,20
290983,5
290981,10
290924,5
290879,10
378622,20
290830,10
290781,10
290637,10
290521,20
290492,20
290411,10
290876,3
290861,3
290849,2
290813,5
290788,5
290779,5
290562,5
290497,5
290487,5
290413,5
290400,5
290382,5
290341,5
350882,5
290195,5
289622,5
291019,10
290887,5
290878,10
290728,5
290627,20
290519,10
289807,10
380454,1
290266,5
290286,10
290128,10
290123,5
289973,5
289945,5
289916,3
289651,5
364785,20
304851,40
343944,10
304996,10
305024,5
305189,5
305216,5
305253,5
338913,5
338814,10
338894,10
305394,10
380848,20
304753,20
304364,10
379090,5
303825,5
303884,10
338160,10
303979,5
304067,10
304127,10
338076,20
338044,20
338036,5
304453,10
304487,5
381095,5
304589,25
304789,5
337978,5
304967,20
305240,10
326252,20
338701,5
304051,5
338636,20
338635,10
338632,5
338627,10
338622,20
338605,20
338551,10
304017,20
303987,20
303945,5
303924,10
338638,5
338564,5
303798,5
303667,10
303592,5
305261,10
338995,10
305151,5
305141,5
304995,5
305313,10
305301,10
305287,10
378859,5
305190,5
305187,5
305112,20
338656,5
304966,5
303695,5
303717,5
303778,10
303790,10
303857,10
303885,5
303954,10
303686,10
303634,5
304179,10
304234,20
378499,5
304299,5
303849,2
303837,1
303804,5
303755,5
373440,10
303690,5
303610,5
303577,5
303552,10
304882,5
304834,5
328117,5
304813,5
304682,5
373169,5
304503,5
304474,5
304421,10
304330,5
304252,5
304702,5
304678,5
304664,10
338906,20
338903,5
338940,5
338932,20
338976,10
338985,5
338788,5
338642,5
338476,5
343215,10
338383,5
338358,5
337838,5
337892,10
337907,10
338751,10
338832,10
338009,5
337974,10
337967,5
338646,5
338682,10
338726,5
338727,10
338295,10
338142,5
338140,5
338135,10
338128,10
338090,5
338073,10
338069,10
338067,5
338222,10
338460,15
338477,10
354853,10
338508,20
338555,5
338184,5
338223,5
338322,10
338334,5
338357,10
338407,10
338446,5
338439,5
338436,5
338432,5
338429,20
338420,10
338415,5
338378,5
344132,5
347512,5
373018,10
268257,100
328265,5
329834,10
328642,5
361135,5
361144,5
360542,5
79546,60
325373,5
83788,20
84889,5
85142,10
325512,5
86291,10
274560,5
86399,15
86566,10
87404,5
87430,10
284887,5
88065,5
88594,5
88612,5
88616,5
88697,5
265432,5
239332,5
331226,10
31010,30
373563,5
89605,40
89615,10
343572,20
375535,10
89649,5
89664,20
89670,20
89675,10
89682,5
287655,10
89692,20
89704,20
89717,20
89741,20
328900,20
282218,15
89799,5
377381,10
89809,5
89826,10
89834,20
285604,10
234506,20
89851,5
89852,10
89867,5
89870,20
89911,20
344541,20
371558,10
90011,20
90025,5
251763,8
90104,20
90114,40
90121,10
90138,10
90149,5
281036,30
90214,20
265797,10
379235,40
286726,10
324172,10
90276,10
90289,10
90297,5
90305,5
90320,20
90327,10
90328,10
328908,20
90351,20
331227,10
328475,20
90400,10
285927,20
90406,1
90407,10
90415,10
90444,20
325369,10
90454,10
90467,20
90485,10
90490,10
90496,5
90508,20
90536,20
90545,15
90563,10
90593,10
90595,5
90604,10
90609,10
90612,20
90623,40
265120,10
273702,10
285992,20
90689,10
90698,15
90717,10
347112,10
90779,10
90781,20
348623,20
90786,20
90800,5
325682,10
90819,10
90822,15
240650,10
287500,5
333681,10
90915,5
90935,5
90953,10
90954,10
330944,20
90963,10
288211,10
274549,20
90974,10
90992,10
228912,30
328006,5
256326,20
258196,10
91101,5
91112,20
91113,40
91115,20
91129,20
289347,20
91145,5
370183,5
265645,10
91180,10
91208,10
91209,5
91211,10
91221,20
91223,5
91229,10
91242,5
91249,5
91260,10
91270,10
91275,20
330866,20
372551,10
91370,10
91371,20
91412,10
91442,20
91443,10
241929,5
91467,10
281513,10
277159,10
359600,5
323352,20
91495,5
323350,20
91520,10
91525,5
91535,10
91556,10
368159,20
91573,20
91587,10
91593,10
91605,20
91611,5
91626,20
287363,10
91642,10
91645,5
330401,20
91661,20
91666,20
368503,5
325965,5
325679,10
372425,10
91844,10
373228,5
91907,10
91917,10
91932,10
365871,20
91949,10
91953,10
91973,10
281600,5
92011,10
285391,5
330406,20
363671,10
239708,5
369433,10
285387,5
92075,20
92090,10
92093,10
323118,20
379757,20
362469,5
92111,10
381502,5
92142,5
331040,20
92196,5
92256,20
92287,5
92354,20
92363,15
92383,20
274971,40
332417,10
372715,10
92416,20
330490,10
92445,20
92447,10
92452,20
234492,20
378124,20
92490,10
92493,10
92526,5
92537,10
92797,5
93065,10
93132,5
93133,20
93179,40
93208,5
279693,30
93242,10
331041,5
370580,5
93377,20
93390,5
374109,20
194116,5
194219,5
380975,20
194275,10
194287,5
276154,5
194302,10
194327,20
364136,20
194348,10
193603,5
264429,10
193625,20
193649,5
286258,10
193654,10
193659,20
193668,20
193674,10
193675,5
350346,10
193718,5
193742,10
193755,10
193761,10
194467,10
240595,10
194489,20
194518,10
194519,10
253798,10
362958,5
194553,10
194555,10
194558,40
376508,10
287843,5
333237,5
194617,10
194635,10
194641,10
194647,10
194668,5
194582,5
194389,25
196821,50
196832,20
196841,10
196851,10
196143,10
196932,5
197019,5
197047,20
265100,5
195647,5
281902,20
195675,10
195692,20
197123,5
278547,20
197149,5
239813,10
197188,20
195727,20
195732,5
195796,5
195855,15
286566,5
370170,10
255146,10
195978,15
196018,5
196066,10
197290,5
325077,6
276152,20
197256,5
197251,5
197246,5
197242,4
331629,20
197206,10
197199,5
350985,15
197134,5
262533,5
197132,20
265979,5
197109,5
197107,10
197105,5
326996,10
197091,5
197086,5
197076,25
197071,5
197046,5
197041,5
352952,5
196992,5
196943,5
359205,10
194424,15
280604,5
193826,5
193834,5
253821,5
240599,10
193912,4
262888,5
193945,5
193957,10
262713,5
194037,5
194049,5
242017,3
194081,5
194091,5
194102,5
194106,10
194129,5
258228,20
194169,5
331082,5
194226,10
194274,5
194375,5
193848,20
193850,10
193853,20
193909,10
193928,5
193976,20
275496,20
264431,10
194103,5
194134,10
194156,20
194207,5
194233,10
196167,10
196174,10
378719,20
258277,10
282851,10
196298,10
196299,5
265555,10
196397,10
196413,20
196473,20
196536,10
194604,5
194632,10
194655,20
264949,5
194695,10
287895,5
194811,10
194837,10
195016,10
195187,5
195194,5
195489,20
194929,5
195133,10
195147,5
195185,20
195210,10
366957,5
195302,5
370585,5
349802,5
195455,20
195466,5
195494,10
195517,20
195547,10
196444,10
196766,20
251919,10
374552,5
196860,10
196972,5
323466,10
197067,20
262831,10
197104,40
197115,10
197121,5
197127,5
197155,5
197165,5
197187,20
329995,10
194709,10
194719,5
194724,10
194725,5
194740,5
194752,5
194792,20
194805,10
196517,5
195137,10
195186,20
195204,10
195367,10
196595,10
196606,10
196633,10
238148,5
372488,10
196709,15
196711,10
381347,10
260968,10
195715,5
195916,10
363663,40
195983,20
196021,10
344341,5
196088,10
380178,5
196137,10
196144,20
196150,5
196263,5
196281,20
193530,20
193531,20
280069,10
193553,10
323360,10
194874,5
194880,10
194890,10
194893,5
194910,10
325354,5
194920,5
194984,10
195014,10
195069,10
195087,10
195138,10
195764,5
195787,20
195853,20
195929,5
195963,10
196236,20
330697,5
196284,20
196035,15
196094,10
196115,10
196128,5
363929,10
196169,10
368011,10
196189,10
195389,10
195425,20
332775,10
328696,20
195629,20
195682,10
349021,5
254734,20
245423,5
245437,20
348465,5
245466,10
245596,5
245623,5
245757,5
245780,10
330521,20
294114,10
294092,10
352866,5
293912,5
293901,10
293880,5
293863,20
359207,5
293857,20
317819,10
317692,20
317656,5
380464,10
317563,50
317513,10
317398,10
317366,5
373098,5
317036,10
317928,10
317891,5
317884,5
372423,5
378296,10
318100,5
350852,20
318039,10
318018,40
318011,10
317857,10
317795,5
317779,10
377234,10
317721,20
317755,20
317893,20
318050,5
318200,20
380302,20
318242,10
318243,10
318248,10
316220,5
316216,5
316180,5
359211,20
315956,20
315920,10
315887,30
315763,40
349022,10
331017,10
325643,5
316759,10
344544,20
317107,5
317251,5
317299,10
317495,10
317533,10
317539,5
316157,20
316090,10
316000,5
315880,5
315850,5
315822,15
315794,5
315733,5
343192,5
315670,5
315661,5
315579,5
315560,5
315502,10
315491,10
317325,5
381503,20
316944,5
316809,10
375650,10
316724,10
316608,10
316587,5
316534,5
316530,5
316446,5
316429,20
316950,20
316946,5
316787,10
381620,20
316697,10
316559,10
316451,20
316385,10
316369,20
316323,10
316293,20
316282,5
316243,20
316322,20
374886,10
316058,10
379898,10
317654,5
317602,10
317551,5
317496,10
317362,20
317274,10
317225,10
325558,20
317097,20
343938,20
317084,5
359499,20
315004,10
314958,20
364066,10
314930,40
314852,10
314777,5
314726,5
314624,10
314567,10
314561,15
314535,10
314517,5
315758,10
315580,20
315535,20
345553,10
315356,10
315354,20
350009,10
368217,10
315216,10
315210,20
315193,10
315178,20
316892,20
316886,10
316832,20
316802,10
316743,20
316646,10
324916,10
348636,10
316431,20
343382,10
331014,10
316284,10
316244,10
361452,10
317481,10
317475,25
317350,10
317339,5
317026,20
316939,10
316931,20
316919,40
316900,10
316811,5
316806,20
316804,20
316679,20
316547,5
350566,10
348490,5
360502,10
314807,30
314744,40
314737,5
377181,10
314740,5
314668,20
314607,5
314521,5
314447,15
315678,5
315592,5
315498,20
343334,10
315371,5
315275,40
315260,10
315253,40
315180,20
315176,20
318133,10
318110,20
318084,20
318025,20
375388,20
343381,20
317814,20
317808,10
317630,10
370586,5
317396,5
370187,5
315196,20
315151,5
315092,5
315082,5
368428,20
315045,15
315009,10
314974,10
314964,5
314924,10
314782,15
314666,20
314643,20
314598,30
314563,10
363296,20
325417,5
326367,15
329885,10
330633,5
330628,10
330605,20
349159,15
296060,40
296109,20
296145,10
296187,5
296215,10
296462,10
296545,5
324405,10
334448,5
359689,10
283122,5
111126,5
282831,5
359412,5
112135,10
112137,10
326116,5
112340,5
238054,5
112593,5
369604,5
112697,5
369615,5
329997,5
262769,5
344069,5
251673,5
113691,5
113696,5
113706,5
113708,10
288523,5
113929,10
113983,5
286288,5
114077,5
373604,5
114230,5
114266,5
114278,5
285039,5
114436,5
114629,5
114631,5
114642,10
114643,10
240157,5
114690,5
114711,5
114717,5
114729,10
114921,5
325664,5
246331,5
115210,5
264171,5
359118,5
115593,5
285685,5
115767,12
115790,5
115918,5
360400,5
115962,5
115974,5
116275,5
116668,20
116693,5
116972,10
116973,5
117021,5
117296,5
377662,5
117420,5
376747,5
378511,5
228951,2
349238,5
119221,5
328937,20
119402,5
119403,5
119476,5
119477,5
119480,10
119563,5
119586,5
350934,5
119621,3
119664,5
119684,10
119728,5
119730,10
362622,5
119811,5
119826,5
333704,5
119952,5
120019,10
120204,5
120215,5
120225,5
120282,5
254917,20
120301,5
120460,5
120566,5
120599,5
120736,20
373361,10
120759,5
348278,10
121232,10
121256,20
373366,10
121338,5
287023,10
121552,5
370020,20
280391,5
121622,5
274350,5
121660,10
121662,5
121736,20
379601,20
121876,10
121903,10
121904,5
121910,10
121980,5
121981,5
122000,20
122042,5
122089,5
122129,10
122195,5
122202,5
348372,10
122247,10
122294,10
122340,10
122341,20
122434,5
122440,5
281735,5
122541,10
343254,10
122648,5
122860,10
122874,10
325201,5
122922,10
122938,10
122974,10
122981,5
280427,5
123031,5
123036,5
323322,5
123282,10
123290,5
123296,10
123332,5
123335,5
123373,5
283709,10
123427,10
123436,5
362385,5
123632,5
123636,5
123638,5
123682,5
123683,5
123786,10
331250,10
123814,10
123979,20
378978,10
327641,10
124020,5
124030,5
325387,5
124039,20
369999,20
124084,10
286380,5
362354,5
124613,10
124622,5
379605,5
124723,10
124762,5
124801,5
124865,5
124882,5
378513,5
125022,5
185213,5
125101,10
125171,5
323780,10
125402,10
125408,20
362771,10
125661,10
328964,10
380593,5
125702,5
125733,5
284902,10
362682,5
125869,5
125895,10
228180,5
228189,5
228199,1
228203,5
200634,5
200659,5
200735,10
199783,5
199930,10
200023,5
200059,5
200065,10
200071,10
344290,5
200957,5
200940,20
200920,5
200865,5
208113,10
208014,5
208010,5
281218,20
207935,10
207873,5
379475,5
200240,5
200266,10
200289,10
200411,5
200511,10
200581,5
201022,10
322984,5
344242,5
273946,5
201053,5
201093,5
201094,10
201096,5
333794,15
201104,5
201114,5
201124,5
201142,10
199899,5
257311,5
199922,5
199948,20
278232,5
199970,10
199974,5
199607,5
199781,5
199872,5
200176,10
200180,20
200217,5
373886,5
200417,5
200443,5
207518,5
207637,5
207690,5
207722,10
287127,5
207772,20
280900,5
207004,5
207007,10
207015,5
330567,10
359277,10
207089,5
207129,10
207136,5
240274,5
207190,10
206783,10
206820,5
206833,5
206886,5
206922,10
207029,5
369909,20
275028,10
207237,10
207362,20
284257,5
207764,10
208218,10
208334,20
372716,5
208404,5
208467,20
207969,5
208015,5
376664,10
207424,5
207465,5
204426,5
204542,5
204553,10
373845,5
372632,10
207216,5
207221,10
207307,5
207315,5
204955,5
283460,3
204963,20
204977,5
359617,5
204780,5
204976,5
287444,10
204993,5
287032,5
204592,10
375588,10
204695,5
204725,20
204727,10
204750,5
204791,10
265891,20
205218,10
264789,15
205327,5
205330,5
205333,5
205349,5
205354,5
362371,5
205416,5
205421,10
205435,5
205731,5
204755,5
204855,5
204899,5
204951,10
205117,5
379477,10
288399,20
204038,5
204066,5
206457,5
206518,5
380771,5
264753,10
206591,5
206595,5
206791,10
206797,10
206852,10
205465,5
205596,20
205671,5
205680,10
363940,5
205805,20
205809,5
205444,10
205647,5
205770,5
205882,10
205883,5
205886,20
205905,10
205915,5
205922,5
205938,5
206089,5
206148,20
206204,20
206213,5
205969,5
206018,5
281880,5
286040,5
206447,5
206508,5
203518,5
203546,10
203587,10
203678,20
204123,20
204133,5
204229,5
204246,5
204261,5
204262,10
203710,5
284296,20
203771,10
203820,10
203825,5
203844,10
203481,5
203468,5
286091,5
379266,5
375030,5
203347,5
203314,5
205344,5
362877,5
205366,10
205367,10
205371,20
205405,5
205412,5
239393,5
241019,5
273270,20
273338,20
273359,10
273324,5
273189,10
273224,5
273233,10
273256,20
273099,10
273108,10
273113,10
343294,5
355169,5
288712,10
370531,5
297577,15
297589,5
378995,5
297720,5
296582,5
296593,10
347906,10
380776,5
296766,5
296787,5
297343,5
297415,10
297050,5
301083,5
303446,5
300780,5
344062,5
300599,10
378781,5
302767,10
302569,10
302254,5
301127,5
327611,5
301299,5
347925,5
301374,5
378734,5
301550,5
301580,5
301589,5
301670,10
301713,5
301452,10
301447,5
301366,10
301312,5
301298,5
344888,20
301291,10
301233,5
370771,10
296702,5
296869,5
296879,5
297001,10
300278,10
300116,5
299920,10
299651,10
299644,20
299626,5
299617,5
298321,5
298817,5
296668,5
296708,10
326244,5
297140,5
298393,5
298264,20
298247,5
298080,10
297849,10
302478,5
302326,10
302311,10
302139,5
302135,10
301469,5
299096,5
299046,5
299033,5
298998,10
298995,5
298924,5
298814,10
298461,10
302652,10
373544,5
344270,5
301249,10
348289,5
362345,5
299871,5
299924,3
299942,5
300060,5
374975,5
301009,5
362320,5
298277,10
370574,5
298315,5
298421,5
303356,5
298562,5
298628,10
298635,20
301757,5
301771,20
301807,5
302162,10
302222,5
373861,10
302441,10
303254,10
299249,5
372160,5
303004,10
303007,10
303190,5
303204,5
303207,10
303209,20
330758,10
376520,5
300423,5
300384,20
300287,5
379525,5
303330,5
300032,5
299922,10
299774,20
299574,5
299955,10
299979,5
300188,5
300196,5
371705,10
300456,5
301937,5
302210,30
302214,5
331148,5
302499,10
298081,5
346870,10
347893,1
297688,5
327557,5
297613,5
372093,5
298693,5
298846,10
298898,10
326971,5
299144,5
299269,10
302471,20
302492,10
302681,5
302783,5
346839,5
299047,10
299006,5
298911,5
380576,10
372660,5
351024,5
297797,5
297715,5
302163,5
302124,5
302104,5
302074,5
302051,5
302007,5
381396,5
330209,5
375876,10
287488,5
71728,5
375011,5
275581,5
72046,5
374908,5
72882,5
73940,5
379745,5
75977,10
75999,5
377472,10
280262,5
76041,20
76050,5
265694,20
76059,20
280673,5
76094,10
76176,5
76180,10
76197,10
275597,5
281226,5
76223,5
76226,10
278828,5
328861,5
76239,5
346802,5
76257,5
256533,10
76290,10
76298,5
76310,5
273559,5
76333,5
76334,10
278421,5
323718,10
76385,10
76388,10
76410,5
76440,10
76445,5
76449,5
76451,5
76457,5
76460,5
76463,5
376822,5
76485,5
238437,10
76502,10
76523,10
76558,10
76559,5
276328,5
76568,10
76611,10
76612,5
76615,5
372155,10
76620,40
76622,10
76635,5
76671,5
76698,5
76700,5
76709,10
76713,5
76742,5
76755,10
76770,5
76773,10
345463,10
76800,5
76833,5
362804,5
76847,5
76869,8
76891,5
76996,5
77005,10
77058,10
77233,5
263618,10
77236,5
77239,10
77243,5
77263,5
77306,10
77338,5
77350,5
280084,10
77361,5
77378,10
256097,5
77385,10
377903,20
277674,5
77460,5
77787,5
77804,20
77807,5
279461,10
77852,5
77858,5
77879,2
77880,3
77912,5
77915,5
77916,5
77929,5
77930,5
77941,10
77950,5
77955,5
77964,5
285778,5
78049,5
78070,5
78116,10
376695,5
326177,5
78189,10
279141,5
330215,5
78258,5
78390,20
244328,5
280668,5
244396,5
275593,5
328815,5
243792,5
243798,20
283689,10
243847,5
243910,20
243929,2
288351,5
244075,5
282679,5
244173,10
244222,10
245342,5
245308,5
343233,5
245274,10
245248,10
245199,5
245196,10
245135,5
245127,5
380563,20
323625,5
350941,10
245072,5
349248,5
343410,10
348792,15
277202,20
244962,5
255711,5
242742,5
372941,5
376384,10
323637,5
242778,5
242782,5
328850,5
381521,5
242795,5
242814,5
242820,5
242895,5
333682,10
243078,5
244285,5
